5036	6497	2387
4069	9372	9194
1672	3355	7426
6048	7012	9501
6427	398	2041
6485	3246	9734
8430	5249	3497
7602	7361	2218
797	5310	151
8498	5332	5366
2369	5233	8089
5647	8585	7529
8576	4096	7138
1408	2407	8110
1676	885	8683
9297	5432	2392
5915	2499	6070
2525	4630	8024
1187	7631	2052
6571	6614	4104
6092	8109	2683
7582	8291	32
2495	2175	7035
5063	6145	1572
3940	7625	2249
7877	7167	6049
2227	967	1745
5933	2221	1154
244	524	5013
4703	512	8871
8694	4375	6855
2546	8235	7746
5725	6201	5471
8848	8638	5470
8638	8848	8226
6610	1750	8381
5866	7278	3627
6601	2157	7468
879	1650	3979
8959	4799	5711
7683	5362	9063
2246	9560	8732
6837	7615	7470
4092	6537	8575
3403	3453	1610
5586	743	4168
6244	4393	286
4026	9225	7486
5392	6519	1364
5552	9970	8748
7989	2814	7559
6722	5127	417
625	7256	9898
1770	6859	5870
977	6832	9538
1853	9115	516
4690	8695	6197
8025	2125	7225
1197	4613	1815
2586	8430	1697
3986	958	9381
368	8728	4545
3897	3489	5020
5716	3289	4583
4115	9769	1782
603	1628	370
3632	8395	6680
2496	8381	7611
8072	5372	6033
7377	4171	3203
4978	9840	7835
6031	9268	1226
1123	5579	4374
37	8069	9333
8906	7728	4189
6637	2784	4860
9729	5548	5105
159	5871	9258
562	3744	7204
7126	2753	7782
4761	6052	4788
6517	2772	9031
4472	7613	2885
8124	2547	7093
3961	6986	1536
6833	6891	6739
8166	8436	7222
4344	5279	7890
2755	6209	2978
1194	9059	713
6875	5360	1405
5274	5759	4434
6422	6627	9181
3630	5374	2672
8856	4878	2982
2273	1313	1879
4899	1373	8084
8939	7251	9067
5662	6376	1816
2375	337	9614
2850	5429	6050
6288	7811	7191
6466	4310	971
8403	6302	3365
6479	3297	4969
1650	879	5447
8010	41	3966
5994	6205	3326
2541	7630	5860
3297	6479	8210
6888	9389	9408
817	1636	9230
8895	5600	9868
1635	2506	7380
2877	9355	4454
6185	8567	235
6868	9173	3716
8456	2777	8390
4704	9877	1978
9288	8724	9233
4267	2724	7523
7115	7082	3266
8069	2466	9333
1741	6734	135
8772	9732	3733
5984	4941	1577
169	7171	7134
52	2598	1132
2509	805	7761
1118	3708	8155
8301	4093	5078
6385	803	4017
9594	6501	9761
5534	2813	1495
8761	8998	113
172	8277	1043
177	4288	603
1202	9658	5975
7621	5168	5439
1881	7799	8398
3608	1296	8111
9456	6303	7916
7611	928	3380
8435	4390	2482
8179	3806	7771
9379	9524	3521
684	8156	1770
6841	5378	6623
6623	7041	6841
6182	3892	9130
3099	8761	113
803	6143	195
7496	5490	2205
5100	2656	9749
7811	7621	1533
2710	6342	4772
3811	2974	109
6558	2061	3038
3274	6400	9146
5815	6256	8247
5603	9766	6432
5374	5014	1936
2528	194	3784
9078	6942	4502
347	3078	4570
1152	4810	4747
663	9961	6904
9026	180	104
3124	4792	9297
3867	8156	684
3597	3892	274
2926	2997	327
8393	5302	9380
8576	156	3299
8173	7487	9394
3730	6147	9017
6569	9460	5427
3337	995	9724
4885	1228	6908
7319	7934	9550
3233	9052	5358
2858	6732	6751
9157	1610	3672
2073	6317	6734
5361	7631	2926
4312	222	1948
980	1554	3267
7281	1756	9656
5138	6757	3555
6362	4553	3622
1610	3453	3823
9380	6852	437
9481	7110	8031
7308	2900	2292
533	2908	3053
5040	4332	196
3671	632	9742
8477	9166	9739
2289	1566	8988
4739	1228	9444
8750	7625	1881
5716	8083	9816
3872	3656	6931
9301	3831	2617
696	2060	3063
83	6433	8743
9316	6642	821
2294	358	4672
4621	1447	8394
565	2421	7955
3390	9696	1709
72	664	6603
9398	1671	5066
4322	2914	9880
2484	50	4943
7930	1237	9166
7223	6211	3800
6697	1993	537
3040	3161	1372
5426	9873	3363
2143	9143	6478
4401	5679	4415
338	3324	7450
4470	1539	8097
2095	8405	2134
4483	645	543
5740	1638	6027
5747	1602	30
8219	7890	3922
9925	9036	8130
9952	7998	4189
3351	4531	6839
7868	1130	5275
2673	8379	8014
5789	1797	9019
4304	6840	1989
9710	8919	4433
8362	3526	8142
6378	6319	8
2416	5518	4289
1168	846	8635
9257	684	3915
6397	7308	2292
2636	7073	2665
606	4935	6383
9332	1980	2117
4137	8674	4093
5742	2213	9769
911	2457	3278
606	2719	8356
7169	379	9697
6	9162	739
1628	4876	8441
2840	6469	5659
5171	4690	8717
664	5640	848
5834	8116	2464
1359	1039	1052
9402	8967	614
7039	1245	2195
9014	3752	3517
8739	1777	5849
2601	1291	8314
6442	5420	9300
4642	83	8243
9806	5878	3866
8237	6534	1386
5930	996	5079
4201	4086	962
496	1993	6697
1056	7843	4142
8867	1714	7884
3440	773	6404
3949	3750	9641
5279	1303	7818
1301	8775	6606
9515	4994	1545
9619	8620	2971
866	534	9281
7586	1075	5154
3205	5242	8042
5743	556	1983
1216	6051	433
9433	7903	3289
8536	1908	2989
6713	983	4648
9389	5054	4737
7395	7252	5048
4833	5177	7888
9069	1885	8293
7243	4971	6551
4705	1849	5556
9121	7280	2260
4895	9748	2616
3500	4646	8476
4407	6832	276
1626	1660	630
1106	8044	2376
8737	7447	4135
4358	8158	6967
1047	282	5610
5225	2678	9662
754	5949	1033
2997	2926	7631
3019	3563	5126
8200	8535	9226
6454	5022	3254
5304	3437	7340
8914	4212	9828
3660	2430	8020
3320	2514	7049
1893	5720	9574
2780	5577	7264
8268	9230	2845
2869	8383	5049
2020	8957	4677
2368	5080	5371
104	2358	3397
5710	6856	257
687	4292	2252
2264	194	9236
5797	8524	2406
7590	7202	6170
1267	1193	8497
9347	4263	7209
8675	9043	5456
5981	5836	7788
1159	148	1442
5950	6572	5483
4179	9132	397
5885	4363	5773
84	6078	4900
6047	5076	428
1206	4207	7709
524	369	9836
5780	7711	7269
8309	5936	9823
4767	9673	3330
3744	562	7692
6226	5510	941
5310	3931	151
743	5586	4244
3941	9784	8200
3229	4678	7881
1131	5034	6978
9892	4583	769
9592	9629	4322
545	1006	9944
7630	7939	5144
1578	2187	6441
5765	5976	2119
3695	7918	9210
983	2419	4648
1519	6613	3288
2804	7364	7548
194	2528	9236
9236	2528	6715
565	7955	3886
899	9201	1119
9116	7410	1609
7823	496	6697
1931	963	6704
533	8824	9571
6217	3315	8318
492	6721	9786
9790	7804	9492
5774	2757	7373
5733	760	1927
6577	5434	1851
3493	5315	2104
5016	7514	1890
5990	3860	2497
8490	7953	8943
3282	9143	2143
344	4345	3607
6038	5363	6562
3809	5415	6071
348	4661	3796
5449	9255	4972
725	5438	8946
6427	1990	5438
9947	2118	8543
8991	7007	6993
9255	5391	1796
2177	2961	9689
6412	4699	3561
7711	5780	4893
7822	8634	1520
1079	5615	2626
6931	3656	2680
9111	973	746
9081	3067	6856
3150	8735	7346
7528	4555	9854
9951	1749	8199
4170	2105	4782
2886	3511	5633
5543	7058	992
8991	6993	3000
3574	4261	1057
8117	2794	4927
9009	175	5069
474	542	3121
9535	6040	544
5740	1008	8549
1169	5793	4925
4694	3384	4593
4476	56	812
2862	45	844
6512	3601	5778
3241	6027	539
6629	7509	2631
2205	2099	4318
8784	3943	8295
7171	2188	34
7002	7402	8096
6231	2125	8025
3426	2531	7972
3957	2916	7599
1230	718	7501
4062	3092	3759
9620	1523	5750
7325	3001	2439
4578	9118	7207
7172	6288	5241
5590	6845	5478
6593	6002	3343
9202	424	9214
8522	6177	1341
4771	6583	4777
5110	4771	1361
718	7494	7501
3634	3092	9195
8829	9505	4215
7949	6799	7898
5109	7499	6359
857	2256	1695
6527	9740	1564
9519	6729	7696
4698	2708	2340
4377	9936	7397
880	6837	6713
4716	8573	2551
5137	8915	8688
8314	5487	1140
8641	524	7895
1337	4645	1360
1975	5404	4414
5930	4751	386
9333	6993	3196
7840	8522	3472
2829	145	5135
4181	875	2441
1443	6610	95
9466	9918	1365
2531	2418	903
5333	3499	9015
4168	743	9466
1674	6966	6454
2048	9893	1897
2264	3543	194
150	2270	2882
8168	8139	5277
463	909	8371
8605	8645	9660
8252	34	2188
6021	1169	4925
574	3625	861
1073	2019	5413
8887	8378	2744
2439	7839	9536
1119	8371	7870
6854	8101	9442
5751	127	5040
5099	3349	5141
1625	444	802
2633	9485	4726
5013	9726	9107
1282	1362	7706
4329	6495	1961
1875	6372	6630
6482	4721	5084
8910	5827	4242
8148	2962	7483
6365	3315	1046
6474	9465	7700
4683	360	2693
5486	3805	1909
3552	4441	9985
6934	7708	8333
3800	8502	8769
5718	6212	4063
1725	5398	4120
8321	3337	8462
4650	7974	7059
7952	8140	9482
9306	4148	6905
9387	6928	2133
9498	775	166
2532	1376	2178
8081	9172	7074
4487	8738	6387
8442	2926	1606
8119	3325	128
2332	3771	1737
220	8054	3603
6822	4876	2001
3990	1358	4658
8470	375	1925
2260	7280	2221
2378	3544	495
5889	506	489
8101	9782	6276
8935	2630	3031
2472	2099	8766
9192	4518	4017
6186	1435	8766
9135	730	6719
2657	343	8094
4575	5619	221
4231	4581	2515
3912	575	2208
2534	454	589
8150	6076	3161
3955	3642	5721
5965	5012	4930
4341	8489	6659
3113	3245	9785
5608	5800	2377
5844	2161	6899
6746	6955	2004
8707	7452	2297
8902	8664	1600
7868	6396	5060
190	1560	9882
1101	7151	2436
6041	2714	8467
4688	5593	8640
3548	4395	3447
4433	8919	497
4031	8274	224
8420	597	7496
8131	6087	6608
7090	8560	15
7971	5831	467
8503	1743	7479
2226	6129	7642
9699	3359	3033
8042	14	8715
2812	6645	326
953	2442	8747
2894	8513	9113
6043	9858	1351
8302	8706	2883
6019	469	7967
8486	6346	8255
4031	8627	5553
1075	7586	8235
547	2257	816
921	8739	3960
8010	7992	601
8908	780	7210
5551	4518	6730
6283	8777	2919
2477	4132	1622
6623	308	9529
8984	7045	138
255	9224	5601
7157	8673	4162
3177	8867	7884
5364	8465	8683
9141	7910	7164
974	4516	4255
4337	2779	4693
9202	9156	9891
1704	2951	5021
8133	3936	9409
5662	1337	3132
8625	9710	4433
4292	687	779
8856	2982	4296
3354	8053	2869
7178	6095	82
3317	4233	7991
9675	9626	4285
150	8804	6282
372	8159	9930
9596	17	675
208	2929	2380
5389	1815	6566
4763	6067	2007
6617	1083	5221
7938	6179	7024
2717	8462	3720
3492	9725	1556
4562	193	7025
3924	3506	4295
8711	1616	8885
1405	5360	9690
5790	7256	6973
4001	9298	9595
7728	9952	4189
7728	3795	8385
8511	1492	4225
5149	4606	9142
3355	1672	9196
3952	1539	9063
1948	2955	4312
771	684	9257
36	7170	2435
7246	1900	1510
8202	8124	2033
7586	7746	8235
5586	4168	7993
3376	3454	9612
5407	6057	1306
9608	4808	2726
9110	1429	3187
7643	9283	9071
4261	3574	478
606	8519	1290
1258	5306	6585
8233	5619	4575
6632	5941	2336
4507	9993	2149
9589	685	3336
5251	7281	9656
6402	2570	3485
8844	2116	3139
9366	1840	841
4199	5535	5119
4816	68	4061
4324	4072	6361
749	4637	6082
6588	2516	3878
5667	1286	2799
7882	7028	3150
9959	1125	1487
5034	1596	4442
1692	3028	1141
2254	8227	9956
6345	5583	1218
3590	5562	2540
4295	686	7168
8153	1753	7849
925	3650	9337
6557	6727	2575
69	2443	8457
9398	687	2252
6055	2186	7928
3319	6114	1113
8556	9216	1213
9377	1190	8359
7392	5757	7084
6870	7966	7565
807	1552	9493
4756	7546	8238
8395	2666	6680
7300	9685	1841
1647	4161	2549
4161	2147	2549
9813	4267	7786
4612	6666	4466
1773	1031	2667
6971	5852	9475
420	7083	1561
5065	2770	6144
6251	2990	4511
9217	850	8229
9070	2191	6537
6522	4622	7197
3102	4636	978
3591	7287	8434
5256	1193	5680
869	2064	2538
5995	5607	8242
4898	5130	1847
449	7800	7349
4124	7326	6022
5396	6563	8969
1386	2946	1800
7153	4451	5456
6310	2309	6920
25	1920	3705
8581	7988	1515
6607	6634	1499
7806	2489	5752
3188	7152	5533
4676	96	649
3417	2635	4412
8761	5000	8998
8899	6620	2390
9285	4822	4444
4438	4560	994
7406	4368	6218
6799	2979	4116
7333	9219	1612
1477	8484	8103
8484	1477	1549
8844	9707	2116
6537	2191	8575
4078	9597	3699
4288	3542	1997
5982	3237	330
9851	9259	2331
1776	991	5557
3093	9649	452
7582	2070	3170
9047	3967	4246
9959	1487	5301
1630	1999	7857
6776	2140	7105
4998	9426	5665
38	8800	7493
1590	4602	2849
7872	2007	1807
5681	3070	7114
3618	9093	5541
2673	4054	8379
4912	9784	4121
6124	2257	4036
454	7071	589
1117	3576	4088
8041	3161	3387
2713	7082	6038
4506	9476	4984
7541	9822	4641
9871	4630	3986
2289	8988	6283
8513	5617	5795
9812	7643	1219
9593	8614	2371
3285	6788	216
9369	949	2826
5189	1012	5714
2828	8131	597
7920	5544	3570
4331	5837	4467
8327	145	3697
9823	3241	490
9838	2469	4775
6702	9098	6299
8402	4857	390
9386	5167	3226
3806	6737	8164
3304	8763	8700
6737	8179	3462
3542	7512	4128
4826	3461	3232
3579	2442	8135
244	1848	64
2272	4644	1905
3557	9168	4418
5810	6928	2651
9829	542	474
5149	7365	6463
9455	5381	2294
2874	75	3944
4140	7050	7298
4986	4489	7975
5091	353	2940
5395	6930	2007
2839	7024	6665
6455	7842	5577
5438	725	1811
24	1109	417
3826	1715	2859
1229	7855	6557
6327	106	1074
7769	4405	3232
6214	3267	5383
2236	7776	2185
8361	8443	9884
6587	6264	2643
6257	535	8391
7725	198	9676
4664	2172	757
5415	1998	2838
4728	2803	4343
983	8210	6479
77	6550	6185
278	9922	6913
2602	8432	4662
160	625	5098
3371	5245	2050
493	3783	7719
5078	9867	8301
1805	4290	5151
8733	4950	2301
3261	6358	4923
6338	8053	6261
2353	9070	6537
1284	2953	1870
4667	1537	1039
2395	3996	2120
3924	3247	3506
9821	4338	3247
9173	6868	8990
6932	4597	1155
6347	6915	907
9751	8494	8893
4743	630	1660
3956	2959	4048
295	4406	6486
2447	5108	2539
4954	1615	7775
2229	492	9786
9702	6767	7455
2500	3030	4620
1715	8168	2859
482	5277	1030
8340	9673	870
8573	6409	2709
6237	172	8628
8109	6605	7209
6327	57	1667
7600	2331	2609
5325	4253	5452
5535	8930	5119
4590	7283	6416
1166	1582	9791
3810	3044	455
4143	8300	9963
6115	8589	2924
8504	7630	7889
438	6488	1138
5458	9023	8954
4096	6575	4437
7538	1928	662
9003	2491	1394
1687	8635	6609
1019	4298	7845
1932	1622	9213
7555	7704	6325
3096	5697	6002
2853	4540	6877
4614	2094	8341
5485	3848	9871
8506	4689	9905
5128	9127	1498
6772	5486	9900
2431	4447	92
6712	5951	5001
8642	5512	5447
5011	4021	8458
6745	9709	4413
9774	8175	9927
8519	606	8356
260	2414	7153
1488	4982	5407
5441	461	9218
2479	9174	2468
2607	7443	7276
1094	7301	2838
9010	9075	8565
3321	5227	3589
5852	7551	3332
6324	8620	8059
3862	9413	3697
2499	1651	9314
7293	3188	5533
9557	5802	6453
8465	5504	9961
4257	1054	9169
4572	1368	2550
4714	4513	755
8532	7440	8740
276	7063	7022
3529	4407	4550
4176	4542	2454
2454	7554	4125
1322	1736	522
5824	6584	5042
7144	5614	3931
19	6017	2662
5188	8579	3413
1300	5139	7330
7973	8748	9970
2158	4105	6345
4905	9402	614
4055	6057	5407
6730	6015	5551
8062	6508	2858
8996	4216	8491
4148	2833	6905
7154	8893	4521
2411	1101	2436
5535	9366	841
9907	1691	7813
9836	4366	595
9824	4236	8338
4665	2146	9522
2923	1199	1328
4111	9187	9759
6357	7887	8269
395	6106	5203
4531	8475	5949
358	5381	9483
6664	715	2304
6888	8831	7042
556	5743	4075
6951	7411	7470
230	2758	2789
4754	1760	3020
737	5073	576
9550	9962	5720
2032	7139	984
5655	1064	464
8399	9703	1064
8186	5521	6044
3091	3589	5227
7058	5543	1271
6640	7058	585
3315	6217	5165
1355	1411	5094
3270	7057	1418
1207	5119	8930
674	1486	8665
7901	8891	9025
7267	1396	5925
6103	7037	5254
5459	262	7311
1080	6072	6716
3580	5944	8107
7591	4601	9511
4027	1732	5768
8042	414	4328
7525	5158	4973
5664	7997	9040
3543	2264	3732
3049	2638	5007
747	4331	1232
1483	1210	5969
6930	5395	8736
1157	446	2394
2999	8421	8214
7659	3309	2390
3928	4567	8510
4755	4567	9862
9050	6182	9130
616	2135	9545
5131	4151	8045
2931	2315	7780
94	2921	7130
2613	173	8446
5184	1706	3959
9773	7611	3380
6550	9254	4623
7973	1264	59
2055	139	7228
551	2732	1370
7905	5348	8260
2107	8303	3571
7311	7675	6072
4865	9983	6604
7047	5442	1972
8116	5834	839
3637	1479	5806
349	898	7299
8946	5438	1990
6347	907	3010
4320	6939	3098
9179	3886	133
740	5068	2697
5469	23	3429
8291	8938	7214
8637	2070	7582
5072	962	1717
996	2764	5079
4933	7021	4177
8771	8304	4760
5720	1893	1660
9574	4508	4110
3846	6516	5528
9156	9202	7461
5282	3262	3008
3069	6294	2313
6281	4801	8176
60	2148	6879
4130	4638	4239
5584	570	5173
4350	1323	378
1129	8303	3088
1248	7516	9095
7516	220	9095
7021	4760	3056
1660	2032	984
1991	4049	4823
2660	3994	9247
4674	7479	5855
7479	7966	5855
9366	4748	1850
8362	7613	5118
9646	3048	5179
7333	1346	3193
302	1365	587
3254	2727	1674
1787	2431	9994
8776	4403	9132
4660	2325	7646
7461	8917	4627
1350	5488	499
5773	4363	599
5621	4964	5760
1413	993	996
2516	6588	333
8890	5111	2918
3887	3617	1505
8270	4192	3537
8905	6877	4540
6564	4360	7653
9024	2985	9123
7043	2343	5521
7563	6706	3674
3835	1710	6652
3074	6632	9957
9547	7534	8320
378	2590	3050
6388	3204	3881
3134	9236	1897
9281	8868	7667
6963	6267	3029
3541	4258	5811
7666	3936	2649
6209	2755	5674
847	1349	1115
438	8540	5342
6240	1860	7956
8810	5613	1412
2784	6637	9958
7448	98	9238
765	9316	931
9316	8303	9128
1794	248	1261
7385	3372	6072
5225	2805	176
5684	5710	257
4097	8974	780
3415	9491	8206
8295	4429	7113
3548	8659	5382
2283	6683	2695
4390	3287	2112
1993	1982	6625
5651	3175	5968
8581	4348	2334
7528	9756	640
7059	3368	2864
8025	3236	9509
6995	8361	2373
4701	862	1292
5012	8505	5431
9635	3573	731
811	1857	9471
8540	438	3346
5453	2131	1901
6273	3365	6302
3719	7265	5573
7890	8219	7456
9499	426	8140
6807	5908	4237
1572	3972	5063
2317	8978	5922
7675	3612	4815
1080	7311	6072
4856	6667	7231
6165	7463	3361
426	9499	6104
6157	4148	6104
3079	7787	1873
2758	8884	2789
6665	6179	9588
8023	7644	4139
6365	8318	3315
1214	5688	4812
75	81	3944
9661	50	9065
9536	8845	1985
1468	2251	4512
2407	5573	825
9127	5128	5409
7484	9883	7849
2967	9006	1233
5706	2988	9047
8344	572	8719
8718	8385	5543
2029	5543	8385
4810	1152	6376
4715	3581	3120
1365	7543	9466
7690	3254	5162
7386	2802	6921
2056	6382	9243
2209	9629	804
4140	5402	9777
708	4500	9657
1377	5014	1593
1567	5726	3246
6993	3785	3000
6658	378	1323
7572	435	5412
4245	6524	2317
9234	8330	6777
8359	3744	2505
4077	2329	7196
8376	600	8866
5931	4941	5984
5581	8164	502
3685	5598	8814
3514	9043	3879
5074	2124	2884
855	3825	3257
1946	9113	8513
7888	3367	6549
5609	8604	8331
1611	3903	181
700	3220	4618
7308	6397	2352
2211	1041	3933
1002	7723	7295
1885	9069	2384
8182	5027	1781
561	5964	2545
5751	3993	127
3884	1969	1914
7411	6951	9852
983	7183	5581
3321	1476	7075
8372	8842	47
2415	8591	6965
7579	9808	935
6302	8403	573
8573	4716	7781
4749	6576	3803
4092	8224	9594
109	5510	8002
941	8082	5463
3858	284	6391
7284	4800	8482
310	4796	8353
8350	168	3311
7326	4124	6838
6267	1867	7065
7836	6040	4990
539	3350	490
1284	2116	9070
3964	1586	9761
9587	7554	2454
2547	5154	7093
4198	5632	495
4198	5775	5038
8699	5734	2610
3309	8899	2390
8413	5881	5627
3211	6968	3756
8785	3024	8574
2522	9643	2380
9077	4948	7403
8079	4611	9097
5939	7957	2653
1177	9443	226
3733	9732	4530
6692	560	3462
5306	1258	3488
5574	4882	7361
3602	567	7972
6305	244	9107
8940	3347	3561
886	6854	9442
3107	3281	7748
1468	8464	9298
935	7220	2131
8942	7283	7875
5041	8596	4841
1299	2111	1040
3541	4713	9787
1701	94	9038
313	7206	3879
3891	5305	9971
7720	8887	4402
7839	3709	6827
2443	3062	8478
4296	3707	1186
7841	3713	7023
7298	5669	7023
2500	4620	8431
7783	8265	9124
8535	1215	1430
2257	547	8450
3830	6603	848
866	117	1820
3874	141	9621
1399	5080	6530
9504	411	9448
5	6098	8448
2071	434	8660
3906	1275	3286
8234	7062	6368
4158	9969	6962
8334	6411	452
9556	8756	7808
7719	472	1490
1269	575	4064
7297	8711	8030
9690	2946	1405
2566	3569	429
1500	6381	1023
3609	6528	7319
4212	8914	9745
544	6040	3501
4908	4370	1252
1330	9641	7872
658	4720	3813
7238	7347	5210
8515	5313	5864
9940	1179	5312
5359	4927	1178
148	3832	7620
3832	6811	7620
1181	3145	6369
4180	9502	2559
6515	6996	2262
1783	45	2862
595	982	8338
6481	8919	9710
5248	2956	5632
7456	7390	4344
4540	2853	4360
1985	8172	7785
8263	2651	8204
6928	9387	1538
400	1851	6310
6159	9894	831
3027	5594	2540
3445	742	6531
4942	6368	5024
9174	2987	9844
8916	7084	7565
7392	5140	7140
2743	4026	3468
9187	2742	7162
4491	1330	976
6067	1807	2007
7924	2531	336
1963	2463	8075
8560	3500	8476
8560	7090	3500
8266	4112	7571
9440	9066	8432
9095	7945	1248
1649	4917	8194
7097	1162	8896
386	996	5930
1633	5575	2247
8041	882	507
8766	1435	8803
2099	6186	8766
1725	5519	7286
2776	4882	259
2850	4015	6488
1765	883	2850
5972	8231	4155
4394	6031	9335
1443	7854	3264
1785	6809	2410
6919	9365	4892
8373	7919	1642
5747	7650	3393
914	2530	9215
3866	4619	9148
3026	6030	1945
1278	844	45
3619	9809	6236
8419	3118	2816
5158	3998	4780
7486	9225	1377
2183	2672	1936
9197	5061	9505
9719	281	7403
7780	1583	3160
4371	2758	1321
2110	1060	7
3722	7698	1261
4949	2352	3248
2214	8711	8983
5239	5692	7762
2129	7657	4758
1523	9620	867
8378	8887	3141
66	1509	571
9740	7826	4655
2170	9352	7770
7690	2727	3254
1767	4827	1968
4681	4244	5586
9499	4300	8052
5662	4810	6376
1793	267	4214
8041	8150	3161
424	7748	9214
7748	5784	9214
8812	6861	7819
7172	4732	5168
9665	9099	7542
3501	6040	9779
5880	35	3084
6280	2756	4571
4324	7271	4072
8717	8410	5171
5906	1292	1524
7257	99	6097
4393	6949	8208
8450	9733	4762
8721	1084	1024
5969	1210	8478
2027	6952	2352
5043	5653	3852
369	64	1848
7895	524	9836
3112	2207	6666
6666	2207	1929
7274	4811	4352
7280	3553	3805
7214	5610	6630
6671	9625	264
3254	1674	6454
2111	1299	5956
3996	5930	2120
303	4416	4108
1378	9044	3592
369	6942	9781
394	7784	8528
2933	8994	6301
9548	6987	4272
9518	4747	2481
6353	291	6229
9074	149	8122
6498	3847	2905
9010	6222	1775
7919	9324	6061
1916	1036	788
8906	5363	2118
435	21	5156
8948	908	5596
9030	1619	1253
4554	5005	2227
678	9896	5005
5540	1581	9496
4878	5074	112
5062	4754	5985
8159	5818	9624
476	1248	2544
7221	1457	2314
7854	6148	1076
115	5525	564
5203	4679	9859
9133	2681	4220
3007	3413	8579
1300	341	4428
81	4532	3944
1272	2355	7044
988	1816	6376
9376	1360	9332
9369	8861	6106
3067	9081	6927
247	7400	3641
5571	19	2785
1965	6866	1818
4337	6657	6516
1172	1900	7246
5396	8828	6563
9614	5449	2375
4158	7384	8180
6091	9132	4403
499	8817	1350
1034	6798	1380
4331	3459	7647
2659	1265	228
3331	8703	8384
7994	3165	4474
9105	3680	8417
391	5679	4551
9173	7309	531
4036	6907	6124
1235	7092	5980
910	3188	8778
5432	7515	1383
5657	5457	3528
8400	2626	8290
4389	9846	7282
8974	4097	8882
3785	6993	1689
8069	7393	2466
7061	6580	9423
2679	9618	6536
3851	7738	7333
7254	751	7481
7589	4093	748
7087	1532	7815
4381	6663	5480
8792	6172	4922
7200	3969	1295
6379	8956	239
9390	936	9089
9077	6042	3048
356	8	1496
356	3374	5803
9263	3696	6036
5942	7604	8039
131	3826	5782
737	3624	5073
9951	5709	4673
2017	6416	9114
6557	7855	5876
8378	4384	2585
7229	5739	6554
7067	5116	5252
4721	2773	8184
5827	3177	1790
5320	209	6736
7066	7660	1617
6225	8678	6851
3064	7458	1034
7595	6645	4446
6645	2812	1416
728	499	5488
5666	7871	9994
6993	9333	1689
2992	7058	1271
7359	7918	9084
536	1166	563
8536	2989	9054
9331	6113	2303
7243	5736	9919
1536	7300	2666
9173	5898	3716
9708	1216	421
4234	4388	2887
2386	9180	4234
1483	8823	3075
6603	3830	8620
5477	3019	7306
4052	6077	3209
8691	225	6500
1908	8536	4383
6219	9858	3379
4636	3102	1429
6756	2999	8352
4921	9479	5767
2857	1778	4022
8543	9275	4385
9915	999	8563
6213	8828	7122
7107	2052	6663
2811	9087	6472
6635	7586	9174
8193	4376	8323
3569	2566	5422
362	8873	6792
4591	618	1440
7086	3556	4276
4178	470	8343
1501	7987	6408
3970	8970	3094
7150	7758	5365
1990	7862	7963
7956	1860	5611
6107	2374	2520
5750	6059	9620
3194	6248	8423
9463	4013	7288
9412	3221	1204
670	7310	2170
5288	9693	2453
