-0.284101  -0.240037
-0.29583  -0.199229
-0.326455  -0.231605
-0.29583  -0.199229
-0.301991  -0.151306
-0.339697  -0.185751
-0.310721  -0.272021
-0.284101  -0.240037
-0.326455  -0.231605
-0.326455  -0.231605
-0.29583  -0.199229
-0.339697  -0.185751
-0.301991  -0.151306
-0.317182  -0.103739
-0.35159  -0.136222
-0.295777  -0.310408
-0.310721  -0.272021
-0.333234  -0.302294
-0.339697  -0.185751
-0.301991  -0.151306
-0.35159  -0.136222
-0.310721  -0.272021
-0.326455  -0.231605
-0.354319  -0.268894
-0.295777  -0.310408
-0.333234  -0.302294
-0.327454  -0.341355
-0.295777  -0.310408
-0.327454  -0.341355
-0.280258  -0.35166
-0.314415  0.319541
-0.256329  0.326886
-0.294793  0.37234
-0.326455  -0.231605
-0.339697  -0.185751
-0.37314  -0.222972
-0.35159  -0.136222
-0.317182  -0.103739
-0.361166  -0.0842685
-0.333234  -0.302294
-0.310721  -0.272021
-0.354319  -0.268894
-0.339697  -0.185751
-0.35159  -0.136222
-0.388385  -0.172463
-0.354319  -0.268894
-0.326455  -0.231605
-0.37314  -0.222972
-0.280258  -0.35166
-0.327454  -0.341355
-0.312571  -0.389048
-0.327454  -0.341355
-0.333234  -0.302294
-0.376893  -0.318181
-0.314415  0.319541
-0.294793  0.37234
-0.352601  0.360301
-0.314415  0.319541
-0.352601  0.360301
-0.368158  0.305805
-0.232074  -0.355948
-0.280258  -0.35166
-0.259978  -0.396297
-0.294793  0.37234
-0.256329  0.326886
-0.236547  0.383108
-0.35159  -0.136222
-0.361166  -0.0842685
-0.400439  -0.119199
-0.37314  -0.222972
-0.339697  -0.185751
-0.388385  -0.172463
-0.333234  -0.302294
-0.354319  -0.268894
-0.376893  -0.318181
-0.312571  -0.389048
-0.327454  -0.341355
-0.364647  -0.37579
-0.364647  -0.37579
-0.327454  -0.341355
-0.376893  -0.318181
-0.388385  -0.172463
-0.35159  -0.136222
-0.400439  -0.119199
-0.361166  -0.0842685
-0.364273  -0.0242516
-0.410265  -0.0634975
-0.352601  0.360301
-0.294793  0.37234
-0.33403  0.416258
-0.368158  0.305805
-0.352601  0.360301
-0.409434  0.344378
-0.354319  -0.268894
-0.37314  -0.222972
-0.404368  -0.26554
-0.280258  -0.35166
-0.312571  -0.389048
-0.259978  -0.396297
-0.232074  -0.355948
-0.259978  -0.396297
-0.206824  -0.397462
-0.376893  -0.318181
-0.354319  -0.268894
-0.404368  -0.26554
-0.294793  0.37234
-0.236547  0.383108
-0.273797  0.427133
-0.379871  0.25357
-0.368158  0.305805
-0.421339  0.286791
-0.364273  -0.0242516
-0.383397  0.034875
-0.422247  -0.00570525
-0.400439  -0.119199
-0.361166  -0.0842685
-0.410265  -0.0634975
-0.37314  -0.222972
-0.388385  -0.172463
-0.424672  -0.212868
-0.364647  -0.37579
-0.376893  -0.318181
-0.416902  -0.361508
-0.312571  -0.389048
-0.364647  -0.37579
-0.348972  -0.428935
-0.118317  0.390972
-0.0550206  0.378614
-0.0794702  0.434933
-0.391263  0.20225
-0.379871  0.25357
-0.424393  0.236688
-0.409434  0.344378
-0.352601  0.360301
-0.39385  0.402488
-0.39385  0.402488
